U,Y,R,D,M
53.65321997632943,0.0,45.37176774998475,-12.057871021096794,66.51028430218932
53.156447789484865,0.0,49.40610799181088,10.64730231363015,44.25497428605297
54.181745371825066,0.0,41.00867572602952,-6.982537599339029,46.26649096143835
43.21372624417974,0.0,34.43694744072751,30.745591244086732,13.861133018919322
52.96155966828118,0.0,33.9515891734231,5.969413244412959,56.0613808531799
53.61141752600289,0.0,50.30691473714293,40.45887225663802,47.52643501961077
42.846940280486834,0.0,50.082853328648184,26.94303053959937,50.91210721599816
70.41597759862925,0.0,54.39730484594079,17.295631192999117,74.40243856201931
55.54287035531917,0.0,44.80076742559219,3.1235378337545328,61.503783576945764
37.75063489433822,0.0,39.221163300527856,5.723427775208423,21.40403522680148
57.49526864784124,0.0,66.13397100884116,17.827589489117802,50.205466544551236
40.0652720073126,0.0,20.378225940519805,14.60068619808218,17.93025514914492
58.890012150333746,0.0,52.8930754160891,9.125992505058676,61.03428042672925
62.859663331068674,0.0,61.57631797720779,32.768378192790834,59.693356995745894
41.71077846528319,0.0,36.71559043150378,14.366166415824914,45.12182254615211
60.773713868332706,0.0,30.322343347918256,16.30730009979788,58.360791784985665
54.8905205295909,0.0,56.050649587113725,7.836865840777955,26.188286158371824
59.26373127955664,0.0,71.12309466877568,17.668825649981855,72.5301543553324
70.74741467653318,0.0,67.56683468359599,15.073975989111002,75.2752761568376
47.85788436974629,0.0,32.92622772535722,14.829133687632197,30.738213223721193
42.42610828577986,0.0,33.06889213990356,12.224365648579006,35.58732892003259
40.97529690489133,0.0,55.800877496449004,13.910931462400715,35.44872270855355
41.76283688178247,0.0,47.47535855554604,35.54513583813355,42.76501816762959
49.65605017666574,0.0,52.376416147563724,13.12752305441922,37.98202940986243
54.12515430008826,0.0,53.76756208952932,31.606497281225693,52.447338514858735
53.43637685226307,0.0,42.323509961259745,20.30677727468908,43.31475049718061
59.31847226385254,0.0,52.97781544264919,16.946989865974743,44.82135851992681
50.61882083775378,0.0,45.72568725459912,13.843864771803513,43.71582712843979
66.0111259671052,0.0,67.49289428033815,23.153490338135253,93.53147135991998
47.65199520033762,0.0,59.60097370012283,17.834870166737556,34.710810486282945
79.54531422288773,0.0,86.8124825491598,17.902275805138295,72.86803879572382
57.16524426070443,0.0,37.96486199190501,-1.5282074175955067,35.67703846076532
41.32103500818249,0.0,39.78264380547621,19.633187343379134,25.376216412629855
39.03724470330761,0.0,42.96398100611208,21.8139588031449,41.799656800604154
55.63518466406638,0.0,58.02867568896683,28.787190647781088,57.854568467172655
48.092159857160794,0.0,37.408853941733504,16.3182025767627,36.8111893527517
58.10909734166731,0.0,84.74702178496618,30.451046676058873,71.7200493280609
55.536509523555566,0.0,37.869894049498626,28.279112885312948,52.641551890848405
49.701705658795944,0.0,34.18720936136229,26.11797603065031,35.117725708798524
41.431774194569265,0.0,39.993059987217315,-1.638428870365793,13.409160389927965
34.29352103947254,0.0,52.90469150021919,-8.90704392783424,41.34433049050308
45.70881358740901,0.0,32.876582959891635,7.348949652250634,35.8002294290516
59.630644801321786,0.0,52.594101038495246,20.230840720381174,50.61684771701247
52.767517812749475,0.0,60.061243040969416,13.294847183072937,41.516148688521255
37.16898564598674,0.0,33.14286053244889,-18.314523209298798,36.50345639874805
52.330358137257555,0.0,44.69171488191234,40.725145356022566,46.69297878812728
54.59706835762664,0.0,56.44520393135664,13.84765509439584,44.686342234065805
41.03574273858582,0.0,40.015704496472324,12.689954619367878,16.96168012899782
52.122469747404296,0.0,58.93150510921441,33.88715168270466,59.82623652437949
51.10186264381436,0.0,60.69053471931241,-17.25603712498753,53.79612034834393
38.2670824685156,0.0,37.65959623522985,1.524029725832742,32.607386806200154
54.30290592040192,0.0,53.25784919542666,12.092625871165684,13.289098971682876
56.47196146230684,0.0,54.56822476337288,14.000671798202088,48.04000214216387
62.05246063209062,0.0,62.96277924209222,19.362101771758855,52.327813437398994
61.7399285835741,0.0,58.06371037732629,42.02756596417631,45.894763959900445
35.7592872676323,0.0,31.939992617527444,16.84653085136465,35.17683977797269
40.45909069848959,0.0,49.22737149496336,23.43964015627591,43.5282870504506
55.9831236816436,0.0,67.86487478130218,19.13517766681306,57.617426314292736
55.9697745473205,0.0,35.857017615149324,-1.2556354100584137,55.415690120872746
55.9832563815849,0.0,51.928368772873355,-10.835113007102429,34.57790919756279
91.64691462318433,0.0,79.58481991795034,16.519712437801996,77.42446109981573
56.57994543930602,0.0,49.11822801854742,23.868873911716236,47.8788334343361
62.6135849378506,0.0,62.59774268400216,22.562889159425687,47.89474696115178
60.67354734688328,0.0,63.51551228736535,18.087426471691106,63.524254374645864
57.44010807594163,0.0,52.067650946128055,14.078060886313807,41.980544832800646
47.111193899541455,0.0,22.857089643483064,41.94373841406867,47.93068622351274
58.58959501129137,0.0,44.172251731926,8.307593548815497,35.366866017102076
42.22213888613446,0.0,47.7842992287006,23.982800779879714,62.13314753570649
47.949450877409696,0.0,14.929167533042037,14.082916430071588,55.296509656339396
45.29371044294104,0.0,53.881434996522614,11.737657003165454,38.542782323834736
51.354731259906636,0.0,52.78882366787012,32.50822710520365,58.35319590611667
75.21237189027025,0.0,84.64752141174515,49.64881694009304,67.00837094590054
30.527881541441346,0.0,24.703916321427087,1.1056164634270647,32.203604209104114
57.81268798437202,0.0,31.80766288025394,30.738767514945785,40.4520476779565
33.24777969125634,0.0,34.031999977056394,11.103917982222134,8.423282807232752
45.43723000499437,0.0,54.94545984396995,12.780073504337157,-3.93924965625353
62.11549612311383,0.0,67.63390737433913,24.719746574018785,53.447538968131724
51.166735413116925,0.0,40.07648328431287,6.128964110129536,43.535400310773674
38.964027052469426,0.0,36.01407113193627,4.804227841435742,46.06116143538377
42.83676490406042,0.0,33.26393144415128,3.0639771421964372,32.05257891822608
57.74149878596579,0.0,44.88130313310865,32.13944287560103,59.07203102616614
42.67581529045944,0.0,48.853296200182996,9.816089060767816,30.527209069493317
52.79278654547852,0.0,36.01516903426362,-1.5691286479972462,35.860121358017025
50.96683567781418,0.0,37.43439193781538,5.519856781252242,52.25510570354419
43.517444996019584,0.0,27.888897264004616,-33.46273546319779,-0.2744973943424682
73.38826177860946,0.0,53.15883569779031,21.068625182605945,61.231755776534705
57.25341465623317,0.0,54.619900891990895,19.699793866651515,44.136055749495355
28.840937613828086,0.0,37.43751268385954,1.6357595400643898,39.100777924457304
52.472186313273326,0.0,46.415428630476256,44.445244698235456,36.380256687810565
43.4086047874829,0.0,23.53113600512074,19.66173688314513,35.534675376501674
59.588273264159874,0.0,64.25311536349554,27.92746606150136,65.34056098203999
42.01168922275713,0.0,55.92835675599777,-12.363737281833977,19.195635642083225
49.253917350243924,0.0,38.370641852857595,9.63447201715989,36.3276983840428
55.87575940174406,0.0,46.65289618047,11.554287527376784,40.27037517259548
59.73061935435401,0.0,60.961624660679895,9.453575803014392,64.76219485227713
37.654544287078906,0.0,50.97081008478527,-2.873641527498801,41.40726181664965
46.9056971533877,0.0,37.400415351089144,-11.997109733019293,33.06033022610423
45.40503088363971,0.0,27.326942664817672,-5.321300231208088,18.694591035981794
43.49897159762465,0.0,46.23422044401548,23.927444832185614,48.9902352557081
69.34404027187448,0.0,73.40844691122503,23.8002795886189,63.254147283622444
54.80718472266342,0.0,50.73137959366071,10.688847347421007,25.8723919704427
37.007157144818954,0.0,27.26697731139532,7.9659450392342155,6.17742445455006
60.28738792078819,0.0,66.57433204089068,37.28721008816717,60.54025373155106
73.15545484098635,0.0,74.2863578018036,27.96822664249832,51.36500880673314
61.51194172680309,0.0,49.12471794421919,29.12451365633991,73.94501829115043
34.24519486229174,0.0,30.97788986431702,-5.405801957201382,12.612231362937015
45.30577905441799,0.0,27.025624523980962,3.885511693899387,31.59655605619084
64.0170316450122,0.0,66.97553926969057,27.874638000654972,60.04778266665544
42.918337956546004,0.0,36.207463600678956,37.961529790708276,23.445321880942252
55.22217162788639,0.0,46.46390186684532,38.20085060817967,17.141390069410644
58.75697612975318,0.0,54.20045362263687,28.208661871942553,52.538186509241505
40.575500815396325,0.0,37.106267158729125,12.137272255977717,21.621520205650533
49.84385618101925,0.0,55.258232354608516,34.840481639580815,45.08945284051536
15.846459967890766,0.0,18.630900637824496,7.610849105231324,4.9211114700061875
39.53415615870642,0.0,34.001298242243564,-22.890471198508997,32.570376717210884
47.781164601388284,0.0,51.84210274619105,-0.8881521083430073,60.5125201113528
37.147140886808806,0.0,37.55077132907756,12.884088021300453,21.709338324663285
67.92245629581178,0.0,59.042014582928935,-0.14842333294288323,52.80421829447624
35.19861587342236,0.0,30.075713172292225,-5.600263535508292,3.974679546193183
45.77795149235988,0.0,40.224256875412365,3.000981854053167,33.5245593706403
51.87687656871961,0.0,53.13301136768079,12.604628440981493,49.66758125215791
65.88011758467917,0.0,57.66523602867339,19.860085055489698,50.63684382119844
35.13748854294025,0.0,27.204247347892085,2.940467380491943,29.048773319314193
62.90847495477929,0.0,79.46062518055622,33.90721380693118,58.776506512960154
50.58923545961483,0.0,56.464888434205506,11.769313929850934,28.317266602640267
39.99232468063904,0.0,28.058373567586084,4.262740907790101,31.729922976977416
55.41753943688683,0.0,57.307721283340406,-0.8517234847006279,45.96419010480036
52.606876721158834,0.0,49.75637376312294,31.050355779648385,45.62142302761011
44.06648517978484,0.0,44.25382669056023,2.4594186983692676,28.79096184263009
51.22573952566781,0.0,48.59996161686322,0.5385208755504358,34.49802555908337
46.36275936055845,0.0,54.955527869539196,16.186730021932725,42.83614946873092
51.692843719260914,0.0,51.26291609608222,5.305818890184161,40.96550369814965
57.55486044366487,0.0,52.70989915035277,11.923442437175765,70.30402263120997
67.426724149301,0.0,74.09671255725647,28.40257827920253,72.80535339066208
37.25364709462605,0.0,35.88356091875078,3.5769891105741483,34.90650528142088
73.27167913569345,0.0,70.09862358059944,60.547157634999586,63.89535289183805
29.621539106966715,0.0,29.237125940474634,2.9286903025059363,-5.056195722380586
48.85804686141468,0.0,43.82923419120138,23.26167353974131,29.33620301205212
56.76615232989746,0.0,52.68938716130648,-8.460152583488092,40.09015068673319
53.482334421242584,0.0,43.156384783551665,4.968804218763369,39.32976192652495
43.826254729191014,0.0,31.926138125034264,-3.526508362105499,31.533299416400858
48.256075802598694,0.0,33.66183980783794,0.7756932272432255,44.064569774544076
45.212103805008624,0.0,26.50738648805727,18.407160828186193,34.78164851912085
44.182441732057825,0.0,30.915950786005585,26.57847432868038,46.38647357343017
59.55802105863823,0.0,53.491576857664384,25.292310519037148,46.6623188955697
54.29465832541605,0.0,51.25392595324869,14.349417392088155,49.048045827277626
43.07604941245345,0.0,36.26656130630913,2.4878059589299113,36.98038396528404
60.09225491260895,0.0,30.93390289371633,36.42196431768032,47.20080120870077
53.76343568960039,0.0,66.30208726821239,46.43866547616491,65.98869827780787
59.16544881318412,0.0,66.44626661285723,22.123302691754695,64.21058559614175
57.20757342730031,0.0,57.74235217182875,32.38129385254909,33.56994484035899
41.62195608297406,0.0,57.89217473503205,15.417095291920603,36.69499122691277
44.49427417674214,0.0,30.189174220848884,22.803344323315187,31.761924964762343
58.46483928824363,0.0,74.2349733833068,3.42471324344994,82.85481610312634
57.00179261329107,0.0,42.609993673240254,12.152378927139267,41.181414725040774
50.256556943644156,0.0,48.7203802450191,20.896735949156927,29.707953766901394
51.73355455441982,0.0,34.166751193363524,33.22165755958275,44.168530656842826
64.13193706029563,0.0,59.986250968240924,11.420810061156988,62.23654809303861
44.15886353524207,0.0,44.287637569388025,-16.679841722516088,35.0280133080319
56.32571223761526,0.0,50.52204797531552,11.638090546902367,44.42597540009005
48.319434456757016,0.0,51.84425179666545,28.49370654770636,53.275166625852435
48.15393693975701,0.0,45.17547397888629,-8.151357966037974,28.629297920742744
62.22049115001399,0.0,52.42432401297394,5.314419261118818,48.019950898226774
59.29959266855456,0.0,49.08389589721153,22.491019036972858,42.50468889261082
59.17236763237532,0.0,63.53718080113432,18.58972134685668,66.95615768402635
64.42913292648981,0.0,53.205322996632745,31.490019236558176,57.771070180137365
50.70432288589617,0.0,56.320522398492486,-1.7447802190357713,31.32354094072906
57.76666469450118,0.0,66.51308225296265,14.871904824989011,41.085287129196274
47.16464624389759,0.0,25.498119488933785,30.466773828135228,55.949388946068936
53.94366034642356,0.0,61.80581685240526,0.5404346337406203,62.28539678823773
49.08929535206712,0.0,66.8492347509418,35.49453570098521,57.07054082789869
51.51631026260093,0.0,50.098823755393624,0.9745995904041358,43.508698221482405
56.83923683395765,0.0,59.00274536143357,30.91087269140423,68.96694777946911
41.737081410294934,0.0,48.794340448474316,5.386111788887949,21.68216216414997
72.83736939650834,0.0,65.47137542970013,11.600431670289069,73.77457235868229
39.73044517436948,0.0,37.7780276316022,2.536760727884297,25.045427348459505
37.50610395944782,0.0,19.757075918794474,15.995366181403472,20.306559160598958
62.85448417912536,0.0,60.042256093554634,22.151012903989383,64.1290039184282
58.9389297394744,0.0,59.99787100200449,35.85673144817288,50.258991519079494
57.14870866006138,0.0,58.4294666186411,39.34371300307669,44.77586846395847
57.19386082297479,0.0,64.2858149337887,2.46572946039419,45.82956858891771
50.34903502142524,0.0,38.08656486219266,-2.3281600161068425,14.0279582850069
40.892594450885284,0.0,31.35565018770472,-8.209104383818289,39.05170512901893
51.28987686326176,0.0,67.26690264186406,3.2206641500199495,35.81675724555101
43.24431794145692,0.0,37.71195001959717,27.030276166492097,56.452321086738635
60.89919606206841,0.0,58.770306508983936,29.069416945334336,49.59362447928095
48.90856319837304,0.0,44.160336318859976,6.902739829408285,55.90039901936362
41.65933075805465,0.0,29.050373872760872,10.442527627827072,6.834980423799919
47.045837131720475,0.0,60.21798890387058,33.348324838367375,52.119898359052144
54.89212893706546,0.0,45.1661477446697,44.75859676639114,56.79218823451956
44.45641120649122,0.0,28.565580303427392,15.79137814186711,47.686831262644716
41.69434387670307,0.0,33.00986517927608,-26.85543356911075,11.568435957793064
53.08372850496568,0.0,27.791797489608633,21.066966147457617,29.031372615956677
53.09739865672858,0.0,42.094589169403434,30.057356448984926,49.34121543356144
45.06312884601532,0.0,30.845963462822436,15.635110020452355,34.42474604210578
45.44677783110039,0.0,48.00046955234583,22.91831277167695,41.72360206871529
52.95938246384342,0.0,41.724815461926575,21.841001528757598,37.430058990649314
35.00689258358277,0.0,40.601219431931035,-10.455313238506875,47.165377488270664
35.4409295110735,0.0,46.43151062576382,-5.307142441426858,62.46626021912582
42.803208056567236,0.0,47.13507160284192,6.702079419234906,37.068652797820064
48.1991784230949,0.0,41.893106817161005,29.206658837591082,43.98431618897963
53.80198819529209,0.0,51.171796665858295,6.479878343486845,46.137135641316426
66.24429884424734,0.0,45.770254238061206,30.535020649275996,69.37657668505817
59.64411694933265,0.0,54.004608261859346,24.762745161917756,61.12613933518392
48.770926171197445,0.0,35.6294621940487,36.85956906878525,23.555703900227087
50.27670257998687,0.0,53.560955699364,14.747654289917163,35.80513410174546
39.76771516415743,0.0,63.109265789185486,-15.168069229470522,25.68081377157825
50.28207797973458,0.0,51.508100586643636,24.453417095308758,76.47253392124128
47.395532262202096,0.0,22.313301180644167,43.88025684364051,39.707833691045494
53.92819046746506,0.0,45.980302631842825,27.380463629630867,36.52418392915426
41.64080541067488,0.0,39.022852969920045,-0.5106507943108323,23.98934030690254
56.02919001080345,0.0,52.791840076270276,3.250090967361853,57.68618040273148
66.85744166453196,0.0,54.77631645364722,11.018674368150437,67.8424052409047
49.317774948493366,0.0,47.86710413946801,43.03794381958568,50.954605827857364
54.77224439515943,0.0,37.48472770457544,13.193106324341255,36.72256331277025
57.85418699136791,0.0,43.66257735146146,10.16175214905759,50.088522330650484
46.192791985634756,0.0,49.03382889396236,10.857886609745389,40.331849528410004
52.87435584306556,0.0,38.01976908102621,12.296888843444986,29.053276634128352
50.61444536321491,0.0,52.24096838480042,37.61138979050404,31.747781520653213
51.52357759291912,0.0,32.94852368206327,1.7245984281934046,43.30937599562374
42.220166734947846,0.0,56.97049251272237,27.544420886413935,40.75421141291172
50.74178858240662,0.0,38.47819086579377,17.311076094715563,46.14889714795608
55.80108100659133,0.0,49.27657890212631,35.38012105251789,56.26910087224144
65.9855834390017,0.0,65.15087067403717,46.27012611410157,77.73550792798201
60.72984808073052,0.0,50.505020036505236,22.274859649552393,40.86544179494706
73.48697514542825,0.0,70.54223720038546,23.651327360298893,74.27699610198707
42.28066842573332,0.0,44.443670405807765,11.873030454661839,43.90618007353643
59.80077210490001,0.0,65.73880404968999,19.233836455506506,50.55505054668977
52.43893081870493,0.0,56.71417891010731,-6.826063003622863,47.588636734383634
73.87827048878165,0.0,67.59135808677449,50.183153693057534,62.24003172591146
41.84310373823641,0.0,36.373967067729126,14.163497250416746,58.09443288638175
41.507338262218454,0.0,62.45247752478347,-5.8745377191188055,40.7240652646464
44.075292220808095,0.0,50.17049448805446,-17.20804712046532,43.30218602403763
27.785745343390428,0.0,14.355909096062838,-29.825495596561627,11.021825228395318
44.86212141181617,0.0,41.95061635146275,23.21653890507,29.793944837509006
42.36844589383711,0.0,34.89554821810373,2.266288249129376,15.478346141172306
